Sl. No,Field Name,Field Type,Example
296,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7c/P00990878_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fc/P00944070.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
297,breadcrumbs,list,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Boots', 'Ankle boots']"
297,breadcrumbs,list,"['Men', 'Designers', 'John Lobb', 'Shoes', 'Loafers']"
298,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231.jpg
299,brand_name,string,Balenciaga
300,product_name,string,Strike leather boots
301,product_price,string,€ 885
302,product_id,string,P00971231
303,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
304,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fc/P00971231_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fc/P00971231_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/95/P00792449.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0e/P00971210.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
306,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731.jpg
307,brand_name,string,John Lobb
308,product_name,string,Lopez leather loafers
309,product_price,string,"€ 1,195"
310,product_id,string,P00471731
311,Sizes,list,"['UK 6 / EU 40', 'UK 6.5 / EU 40.5', 'UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 10.5 / EU 44.5', 'UK 11 / EU 45', 'UK 11.5 / EU 45.5', 'UK 12 / EU 46', 'UK 13 / EU 47']"
312,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c2/P00471731_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
313,breadcrumbs,list,"['Men', 'Designers', 'Brunello Cucinelli', 'Shoes', 'Loafers']"
313,breadcrumbs,list,"['Men', 'Designers', 'Our Legacy', 'Shoes', 'Slippers']"
313,breadcrumbs,list,"['Men', 'Designers', 'Brunello Cucinelli', 'Shoes', 'Loafers']"
314,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996.jpg
315,brand_name,string,Brunello Cucinelli
316,product_name,string,Suede loafers
317,product_price,string,€ 690
318,product_id,string,P00817996
319,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46']"
320,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e5/P00817996_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
322,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759.jpg
323,brand_name,string,Our Legacy
324,product_name,string,Camion suede clogs
325,product_price,string,€ 370
326,product_id,string,P00961759
327,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
328,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/bc/P00961759_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fe/P00953978.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/56/P00961753.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f9/P00961763.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
330,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913.jpg
331,brand_name,string,Brunello Cucinelli
332,product_name,string,Suede espadrilles
333,product_price,string,€ 665
334,product_id,string,P00932913
335,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
336,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/59/P00932913_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
337,breadcrumbs,list,"['Men', 'Designers', 'John Lobb', 'Shoes', 'Formal shoes', 'Loafers']"
337,breadcrumbs,list,"['Men', 'Designers', 'Maison Margiela', 'Shoes', 'Sneakers', 'Low-Top']"
337,breadcrumbs,list,"['Men', 'Designers', 'Maison Margiela', 'Shoes', 'Sneakers', 'Designer sneakers']"
338,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969.jpg
339,brand_name,string,John Lobb
340,product_name,string,Thorne leather loafers
341,product_price,string,"€ 1,195"
342,product_id,string,P00892969
343,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 10.5 / EU 44.5', 'UK 11 / EU 45', 'UK 11.5 / EU 45.5', 'UK 12 / EU 46']"
344,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00892969_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/76/P00892969_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e8/P00896011.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
346,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359.jpg
347,brand_name,string,Maison Margiela
348,product_name,string,Replica leather and suede sneakers
349,product_price,string,€ 465
350,product_id,string,P00443359
351,Sizes,list,"['EU 39', 'EU 40', 'EU 40.5', 'EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46', 'EU 47']"
352,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00443359_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
353,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363.jpg
354,brand_name,string,Maison Margiela
355,product_name,string,Replica leather and suede sneakers
356,product_price,string,€ 465
357,product_id,string,P00443363
358,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
359,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/9c/P00443363_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9c/P00443363_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7c/P00694613.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
361,breadcrumbs,list,"['Men', 'Designers', ""Tod's"", 'Shoes', 'Loafers']"
362,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265.jpg
363,brand_name,string,Tod's
364,product_name,string,Suede penny loafers
365,product_price,string,€ 495
366,product_id,string,P00496265
367,Sizes,list,"['UK 6 / EU 39.5', 'UK 7 / EU 40.5/41', 'UK 7.5 / EU 41/41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5/43', 'UK 9 / EU 43/43.5', 'UK 9.5 / EU 44', 'UK 10 / EU 44.5', 'UK 10.5 / EU 45/45.5', 'UK 11 / EU 45.5/46', 'UK 11.5 / EU 46.5', 'UK 12 / EU 47', 'UK 13 / EU 48/48.5']"
368,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/90/P00496265_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/90/P00496265_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/79/P00948709.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/eb/P00952723.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a6/P00962945.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
369,breadcrumbs,list,"['Men', 'Designers', ""Tod's"", 'Shoes', 'Loafers']"
369,breadcrumbs,list,"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']"
370,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300.jpg
371,brand_name,string,Tod's
372,product_name,string,Suede loafers
373,product_price,string,€ 465
374,product_id,string,P00950300
375,Sizes,list,"['UK 6 / EU 39.5', 'UK 7 / EU 40.5/41', 'UK 7.5 / EU 41/41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5/43', 'UK 9 / EU 43/43.5', 'UK 9.5 / EU 44', 'UK 10 / EU 44.5', 'UK 10.5 / EU 45/45.5', 'UK 11 / EU 45.5/46', 'UK 11.5 / EU 46.5', 'UK 12 / EU 47', 'UK 13 / EU 48/48.5']"
376,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00950300_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/73/P00950300_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/98/P00830329.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7c/P00956092.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/10/P00955984.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
378,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426.jpg
379,brand_name,string,Gucci
380,product_name,string,Horsebit suede loafers
381,product_price,string,€ 800
382,product_id,string,P00943426
383,Sizes,list,"['UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 10.5 / EU 44.5', 'UK 11 / EU 45', 'UK 12 / EU 46']"
384,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1d/P00943426_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1d/P00943426_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0b/P00939604.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/37/P00939547.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d5/P00939658.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
385,breadcrumbs,list,"['Men', 'Designers', 'Zegna', 'Shoes', 'Sneakers', 'Designer sneakers']"
386,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00656367.jpg
387,brand_name,string,Zegna
